OMP_NUM_THREADS: 1, executing: slow, sum: 67108864, time: 1.1042 seconds
OMP_NUM_THREADS: 1, executing: medium, sum: 67108864, time: 0.3643 seconds
OMP_NUM_THREADS: 1, executing: fast, sum: 67108864, time: 0.0234 seconds
OMP_NUM_THREADS: 2, executing: slow, sum: 67108864, time: 1.7619 seconds
OMP_NUM_THREADS: 2, executing: medium, sum: 67108864, time: 1.8346 seconds
OMP_NUM_THREADS: 2, executing: fast, sum: 67108864, time: 0.0100 seconds
OMP_NUM_THREADS: 3, executing: slow, sum: 67108864, time: 1.7719 seconds
OMP_NUM_THREADS: 3, executing: medium, sum: 67108864, time: 1.7759 seconds
OMP_NUM_THREADS: 3, executing: fast, sum: 67108864, time: 0.0130 seconds
OMP_NUM_THREADS: 4, executing: slow, sum: 67108864, time: 2.2103 seconds
OMP_NUM_THREADS: 4, executing: medium, sum: 67108864, time: 1.8330 seconds
OMP_NUM_THREADS: 4, executing: fast, sum: 67108864, time: 0.0099 seconds

OMP_NUM_THREADS: 1, executing: slow, sum: 67108864, time: 1.0307 seconds
OMP_NUM_THREADS: 1, executing: medium, sum: 67108864, time: 0.3561 seconds
OMP_NUM_THREADS: 1, executing: fast, sum: 67108864, time: 0.0193 seconds
OMP_NUM_THREADS: 2, executing: slow, sum: 67108864, time: 1.9930 seconds
OMP_NUM_THREADS: 2, executing: medium, sum: 67108864, time: 1.9963 seconds
OMP_NUM_THREADS: 2, executing: fast, sum: 67108864, time: 0.0205 seconds
OMP_NUM_THREADS: 3, executing: slow, sum: 67108864, time: 2.0684 seconds
OMP_NUM_THREADS: 3, executing: medium, sum: 67108864, time: 1.8206 seconds
OMP_NUM_THREADS: 3, executing: fast, sum: 67108864, time: 0.0137 seconds
OMP_NUM_THREADS: 4, executing: slow, sum: 67108864, time: 2.5847 seconds
OMP_NUM_THREADS: 4, executing: medium, sum: 67108864, time: 1.7406 seconds
OMP_NUM_THREADS: 4, executing: fast, sum: 67108864, time: 0.0100 seconds

OMP_NUM_THREADS: 1, executing: slow, sum: 67108864, time: 1.0503 seconds
OMP_NUM_THREADS: 1, executing: medium, sum: 67108864, time: 0.3595 seconds
OMP_NUM_THREADS: 1, executing: fast, sum: 67108864, time: 0.0194 seconds
OMP_NUM_THREADS: 2, executing: slow, sum: 67108864, time: 1.3559 seconds
OMP_NUM_THREADS: 2, executing: medium, sum: 67108864, time: 1.9951 seconds
OMP_NUM_THREADS: 2, executing: fast, sum: 67108864, time: 0.0098 seconds
OMP_NUM_THREADS: 3, executing: slow, sum: 67108864, time: 2.0122 seconds
OMP_NUM_THREADS: 3, executing: medium, sum: 67108864, time: 1.9217 seconds
OMP_NUM_THREADS: 3, executing: fast, sum: 67108864, time: 0.0130 seconds
OMP_NUM_THREADS: 4, executing: slow, sum: 67108864, time: 2.2470 seconds
OMP_NUM_THREADS: 4, executing: medium, sum: 67108864, time: 1.8061 seconds
OMP_NUM_THREADS: 4, executing: fast, sum: 67108864, time: 0.0149 seconds

